#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,13,11,2,0,36:9,27,35
2,Borussia Dortmund,BVB,13,10,2,1,27:7,20,32
3,Hertha BSC,BSC,12,10,1,1,23:5,18,31
4,1. FC Kaiserslautern,FCK,13,8,3,2,24:15,9,27
5,Bayer Leverkusen,B04,13,7,5,1,24:10,14,26
6,VfL Wolfsburg,WOB,13,7,4,2,29:14,15,25
7,VfB Stuttgart,VFB,12,6,4,2,21:11,10,22
8,MSV Duisburg,MSV,12,6,4,2,20:13,7,22
9,Hamburger SV,HSV,13,6,4,3,17:13,4,22
10,TSV 1860 München,M60,12,6,3,3,20:12,8,21
11,FC Schalke 04,S04,12,4,5,3,15:13,2,17
12,FC Hansa Rostock,ROS,13,4,5,4,20:19,1,17
13,VfL Bochum,BOC,12,5,2,5,16:15,1,17
14,Eintracht Frankfurt,SGE,12,4,4,4,15:15,0,16
15,1. FC Nürnberg,FCN,12,2,9,1,18:17,1,15
16,SC Freiburg,SCF,13,3,6,4,13:13,0,15
17,Werder Bremen,SVW,13,2,5,6,17:21,-4,11
18,Bor. Mönchengladbach,BMG,12,3,1,8,15:26,-11,10
