#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,13,8,3,2,25:8,17,27
2,VfB Stuttgart,VFB,14,7,3,4,19:19,0,24
3,Borussia Dortmund,BVB,15,5,5,5,20:14,6,20
4,FC Schalke 04,S04,14,5,5,4,18:18,0,20
5,TSV 1860 München,M60,15,5,4,6,20:26,-6,19
6,Hannover 96,H96,14,6,1,7,16:22,-6,19
7,FC Hansa Rostock,ROS,14,5,2,7,14:17,-3,17
8,Hertha BSC,BSC,14,5,2,7,14:18,-4,17
9,Werder Bremen,SVW,14,5,2,7,15:22,-7,17
10,Bayer Leverkusen,B04,14,4,3,7,16:22,-6,15
11,1. FC Nürnberg,FCN,14,4,2,8,15:26,-11,14
12,VfL Bochum,BOC,14,3,4,7,20:27,-7,13
13,Energie Cottbus,FCE,14,3,4,7,14:28,-14,13
14,Hamburger SV,HSV,14,2,5,7,14:23,-9,11
15,1. FC Kaiserslautern,FCK,13,1,6,6,14:23,-9,9
16,Arminia Bielefeld,DSC,14,1,6,7,11:24,-13,9
17,VfL Wolfsburg,WOB,14,1,4,9,10:23,-13,7
18,Bor. Mönchengladbach,BMG,14,1,1,12,8:30,-22,4
