#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,6,4,2,0,12:3,9,14
2,Karlsruher SC,KSC,6,4,1,1,7:4,3,13
3,Hamburger SV,HSV,6,4,0,2,8:4,4,12
4,Hannover 96,H96,6,3,2,1,8:6,2,11
5,Werder Bremen,SVW,6,2,3,1,8:8,0,9
6,VfL Wolfsburg,WOB,5,2,2,1,10:8,2,8
7,FC Schalke 04,S04,5,1,4,0,7:5,2,7
8,Bayer Leverkusen,B04,6,2,1,3,7:6,1,7
9,MSV Duisburg,MSV,5,2,0,3,6:7,-1,6
10,1. FC Nürnberg,FCN,6,1,2,3,7:12,-5,5
11,Borussia Dortmund,BVB,5,1,1,3,7:12,-5,4
12,Arminia Bielefeld,DSC,5,1,1,3,4:15,-11,4
13,Hertha BSC,BSC,5,1,0,4,4:8,-4,3
14,Eintracht Frankfurt,SGE,5,0,3,2,6:11,-5,3
15,FC Hansa Rostock,ROS,5,1,0,4,5:10,-5,3
16,VfL Bochum,BOC,6,1,0,5,5:11,-6,3
17,Energie Cottbus,FCE,6,0,3,3,1:12,-11,3
18,VfB Stuttgart,VFB,5,0,0,5,4:14,-10,0
