#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,10,8,2,0,26:7,19,26
2,Bayern München,FCB,11,7,4,0,22:8,14,25
3,FC Schalke 04,S04,11,7,2,2,19:8,11,23
4,Hamburger SV,HSV,11,6,3,2,18:9,9,21
5,1. FSV Mainz 05,M05,9,6,3,0,15:7,8,21
6,Borussia Dortmund,BVB,10,6,2,2,13:7,6,20
7,Bor. Mönchengladbach,BMG,10,5,2,3,17:14,3,17
8,VfB Stuttgart,VFB,11,4,4,3,17:13,4,16
9,Eintracht Frankfurt,SGE,11,4,4,3,14:14,0,16
10,1899 Hoffenheim,TSG,9,3,3,3,15:10,5,12
11,Werder Bremen,SVW,9,3,3,3,15:11,4,12
12,VfL Wolfsburg,WOB,10,3,2,5,22:24,-2,11
13,Hannover 96,H96,11,2,4,5,13:19,-6,10
14,1. FC Nürnberg,FCN,9,2,2,5,8:13,-5,8
15,1. FC Köln,KOE,10,2,2,6,8:14,-6,8
16,VfL Bochum,BOC,9,1,4,4,12:20,-8,7
17,Hertha BSC,BSC,10,1,4,5,7:16,-9,7
18,SC Freiburg,SCF,9,1,2,6,5:18,-13,5
